id_pedido,fecha_solicitud,id_cliente,peso,volumen,fecha_entrega
450087682,2025-01-16,C0000131,46.17,0.3296,2025-01-18
450087688,2023-12-05,C0000130,23.82,0.1486,2023-12-06
450087696,2023-10-27,C0000264,87.77,0.4898,2023-10-28
450087711,2023-06-01,C0000126,70.28,0.8033,2023-06-03
450087767,2024-09-25,C0000091,39.58,0.1757,2024-09-26
450087768,2024-01-31,C0000271,99.48,0.4596,2024-02-01
450087787,2023-09-12,C0000270,79.00,0.3887,2023-09-13
450087815,2024-02-28,C0000218,23.96,0.1193,2024-03-01
450087848,2025-03-10,C0000142,112.29,0.7344,2025-03-12
450087856,2024-04-12,C0000251,39.56,0.3085,2024-04-14
450087911,2023-01-04,C0000270,81.11,0.5402,2023-01-05
450087922,2025-02-21,C0000084,102.47,0.6332,2025-02-22
450087943,2024-02-23,C0000279,138.87,0.8499,2024-02-25
450087955,2023-03-04,C0000273,96.83,0.6100,2023-03-06
450087990,2025-02-09,C0000261,40.64,0.2365,2025-02-11
450088015,2024-10-23,C0000053,76.86,0.5119,2024-10-25
450088040,2023-02-20,C0000257,29.11,0.1240,2023-02-21
450088074,2024-02-05,C0000070,56.84,0.2626,2024-02-06
450088095,2024-08-21,C0000071,144.16,0.7612,2024-08-23
450088101,2024-08-18,C0000204,72.19,0.4635,2024-08-20
450088102,2025-04-26,C0000072,75.46,0.4392,2025-04-28
450088126,2024-06-19,C0000286,78.49,0.3626,2024-06-20
450088133,2024-12-16,C0000071,163.58,0.8048,2024-12-17
450088149,2025-05-02,C0000015,10.29,0.0735,2025-05-04
450088173,2023-06-27,C0000050,109.22,0.6881,2023-06-28
450088178,2023-07-04,C0000177,8.00,0.0374,2023-07-05
450088184,2024-03-29,C0000284,145.82,1.0412,2024-03-31
450088205,2023-08-07,C0000262,45.32,0.2964,2023-08-08
450088206,2024-05-24,C0000232,79.30,0.5376,2024-05-26
450088207,2024-04-05,C0000275,36.29,0.2308,2024-04-07
450088208,2023-12-05,C0000298,42.09,0.2147,2023-12-06
450088217,2024-02-07,C0000247,49.17,0.2330,2024-02-08
450088218,2024-06-14,C0000096,112.11,0.8341,2024-06-15
450088223,2024-11-16,C0000264,112.56,0.4930,2024-11-17
450088234,2025-05-25,C0000211,19.07,0.0893,2025-05-28
450088271,2023-06-04,C0000297,74.85,0.5120,2023-06-05
450088280,2024-06-09,C0000240,10.01,0.0625,2024-06-10
450088306,2023-10-16,C0000263,12.65,0.0858,2023-10-18
450088344,2023-01-26,C0000208,21.72,0.1538,2023-01-27
450088367,2023-01-18,C0000256,138.16,0.7378,2023-01-19
450088385,2025-05-19,C0000167,2.69,0.0202,2025-05-20
450088391,2025-02-19,C0000207,13.26,0.0612,2025-02-20
450088392,2023-08-09,C0000027,15.97,0.1739,2023-08-11
450088398,2024-04-15,C0000186,123.36,0.5477,2024-04-17
450088409,2023-10-08,C0000292,85.38,0.4047,2023-10-09
450088417,2025-06-26,C0000287,12.29,0.0546,2025-06-29
450088432,2023-05-29,C0000293,30.79,0.1515,2023-05-30
450088433,2024-12-20,C0000218,22.36,0.1167,2024-12-21
450088434,2023-11-20,C0000237,110.09,0.6473,2023-11-21
450088447,2023-11-25,C0000013,15.54,0.1082,2023-11-27
450088453,2024-12-01,C0000262,136.61,0.6393,2024-12-02
450088474,2023-10-25,C0000190,62.01,0.2679,2023-10-26
450088482,2024-05-25,C0000105,28.79,0.1520,2024-05-27
450088487,2024-09-29,C0000273,149.00,1.0549,2024-09-30
450088495,2023-05-07,C0000192,127.37,0.9323,2023-05-09
450088507,2025-04-17,C0000291,38.62,0.4708,2025-04-19
450088519,2023-09-14,C0000063,11.96,0.1206,2023-09-17
450088531,2024-12-27,C0000223,145.34,0.9244,2024-12-28
450088567,2024-11-29,C0000231,7.12,0.0367,2024-12-01
450088584,2025-02-07,C0000095,102.20,0.4354,2025-02-09
450088621,2024-09-05,C0000295,87.56,0.5989,2024-09-06
450088653,2024-12-06,C0000254,30.73,0.1973,2024-12-07
450088671,2024-07-15,C0000166,76.05,0.3742,2024-07-19
450088673,2023-01-22,C0000255,144.50,0.7456,2023-01-23
450088707,2023-05-23,C0000069,53.31,0.3199,2023-05-24
450088726,2024-04-07,C0000031,35.82,0.4255,2024-04-08
450088736,2023-03-01,C0000235,147.67,0.9126,2023-03-02
450088768,2024-06-01,C0000264,99.20,0.7261,2024-06-03
450088782,2023-08-06,C0000150,51.42,0.2376,2023-08-08
450088813,2023-08-07,C0000206,82.52,0.6189,2023-08-09
450088824,2024-11-16,C0000208,147.59,0.7173,2024-11-18
450088847,2025-04-26,C0000215,124.70,0.7781,2025-04-27
450088860,2023-08-30,C0000260,28.69,0.1325,2023-08-31
450088861,2023-12-26,C0000175,1.65,0.0094,2023-12-28
450088863,2024-11-06,C0000257,133.21,0.6714,2024-11-08
450088891,2025-05-14,C0000227,21.98,0.1002,2025-05-16
450088913,2024-06-22,C0000061,135.99,0.7344,2024-06-23
450088947,2024-09-26,C0000050,82.23,0.4687,2024-09-28
450088965,2024-08-30,C0000152,62.64,0.4097,2024-08-31
450088981,2024-06-22,C0000218,41.38,0.2085,2024-06-23
450088983,2025-05-03,C0000204,6.12,0.0408,2025-05-06
450089010,2025-03-28,C0000085,98.28,0.4541,2025-03-29
450089012,2023-07-06,C0000258,98.64,0.4557,2023-07-08
450089039,2025-03-26,C0000144,1.51,0.0117,2025-03-28
450089062,2023-03-25,C0000251,19.85,0.0869,2023-03-27
450089081,2023-06-18,C0000287,80.88,0.3688,2023-06-20
450089087,2023-04-25,C0000001,143.85,0.6905,2023-04-27
450089232,2024-11-13,C0000166,19.75,0.1363,2024-11-15
450089266,2024-04-05,C0000013,53.38,0.2914,2024-04-08
450089270,2023-07-24,C0000152,37.36,0.1950,2023-07-26
450089271,2023-08-29,C0000251,88.67,0.4682,2023-08-31
450089280,2024-08-31,C0000221,24.41,0.1274,2024-09-01
450089288,2024-09-04,C0000174,64.53,0.4182,2024-09-06
450089290,2024-08-16,C0000207,82.23,0.3651,2024-08-18
450089348,2024-11-27,C0000215,8.01,0.0572,2024-11-30
450089351,2024-04-15,C0000212,54.80,0.2499,2024-04-17
450089375,2024-09-15,C0000250,35.09,0.1516,2024-09-16
450089442,2023-05-03,C0000175,49.79,0.2450,2023-05-05
450089451,2023-06-15,C0000265,15.36,0.0737,2023-06-16
450089475,2024-02-28,C0000205,126.88,0.6852,2024-03-01
450089502,2023-08-10,C0000098,144.30,0.7965,2023-08-11
450089503,2025-01-17,C0000246,89.83,0.5875,2025-01-18
450089567,2025-06-20,C0000015,88.64,0.4414,2025-06-21
450089568,2024-01-27,C0000201,126.68,0.8057,2024-01-28
450089573,2024-10-23,C0000136,22.10,0.1697,2024-10-24
450089579,2025-03-25,C0000275,15.33,0.0957,2025-04-03
450089604,2023-02-22,C0000064,25.63,0.1246,2023-02-24
450089660,2024-03-12,C0000251,96.19,0.7272,2024-03-13
450089672,2023-04-01,C0000076,144.80,0.6950,2023-04-03
450089714,2024-07-22,C0000281,67.21,0.2984,2024-07-27
450089718,2023-05-09,C0000225,148.31,0.8988,2023-05-10
450089766,2023-04-07,C0000135,60.00,0.4176,2023-04-08
450089786,2025-05-08,C0000271,77.05,0.5548,2025-05-10
450089799,2025-06-04,C0000192,50.52,0.2546,2025-06-11
450089818,2023-08-13,C0000171,50.11,0.3458,2023-08-16
450089824,2024-04-08,C0000064,41.82,0.2860,2024-04-09
450089833,2023-09-13,C0000189,123.02,0.6717,2023-09-14
450089844,2023-05-17,C0000209,19.26,0.1480,2023-05-20
450089861,2023-12-13,C0000254,17.70,0.1370,2023-12-16
450089896,2024-04-01,C0000277,33.67,0.2384,2024-04-02
450089921,2024-08-18,C0000279,10.12,0.0479,2024-08-19
450089928,2024-11-04,C0000283,54.83,0.2599,2024-11-06
450089933,2024-11-21,C0000177,145.92,1.0419,2024-11-23
450089939,2023-04-06,C0000095,144.50,0.6936,2023-04-07
450089967,2025-01-21,C0000262,92.37,0.3990,2025-01-22
450089990,2024-01-20,C0000267,18.45,0.1173,2024-01-21
450090007,2023-06-15,C0000083,124.96,0.6598,2023-06-16
450090042,2023-05-24,C0000065,102.31,0.5218,2023-05-25
450090074,2024-09-10,C0000041,75.02,0.3556,2024-09-11
450090095,2024-04-01,C0000172,82.94,0.5275,2024-04-03
450090101,2023-11-19,C0000244,11.37,0.0846,2023-11-22
450090112,2024-08-09,C0000199,10.69,0.0616,2024-08-10
450090124,2023-04-11,C0000296,76.49,0.4039,2023-04-13
450090133,2024-01-27,C0000284,159.10,0.9832,2024-01-29
450090137,2024-07-05,C0000159,28.94,0.1545,2024-07-06
450090154,2023-04-07,C0000281,17.60,0.1119,2023-04-10
450090206,2023-10-30,C0000168,125.74,0.9053,2023-11-01
450090210,2024-03-01,C0000055,9.01,0.1304,2024-03-03
450090221,2023-06-08,C0000193,64.25,0.2775,2023-06-09
450090232,2025-05-16,C0000086,127.97,0.6296,2025-05-18
450090265,2025-05-27,C0000026,7.45,0.0434,2025-05-28
450090293,2025-01-06,C0000005,53.83,0.3682,2025-01-07
450090303,2024-09-25,C0000019,14.19,0.0962,2024-09-28
450090323,2025-01-04,C0000278,69.80,0.4020,2025-01-05
450090371,2025-01-13,C0000281,6.53,0.0485,2025-01-16
450090388,2023-02-09,C0000203,142.75,0.7280,2023-02-11
450090407,2025-06-19,C0000144,151.20,0.6623,2025-06-20
450090464,2024-09-20,C0000057,140.59,1.0544,2024-09-22
450090470,2024-09-24,C0000061,91.46,0.3951,2024-09-25
450090492,2023-05-17,C0000284,11.15,0.0689,2023-05-20
450090513,2024-01-11,C0000061,27.23,0.1732,2024-01-14
450090534,2023-11-20,C0000181,59.48,0.3890,2023-11-22
450090553,2024-12-24,C0000271,7.87,0.0335,2024-12-25
450090564,2024-03-07,C0000273,46.50,0.2622,2024-03-09
450090588,2025-01-13,C0000149,40.68,0.2270,2025-01-15
450090589,2024-04-01,C0000256,82.95,0.3583,2024-04-02
450090651,2024-03-09,C0000095,14.45,0.1526,2024-03-12
450090662,2025-01-06,C0000237,5.86,0.0390,2025-01-08
450090708,2023-10-11,C0000144,38.45,0.2169,2023-10-13
450090714,2025-02-10,C0000141,104.25,0.7193,2025-02-12
450090719,2024-10-02,C0000279,22.19,0.1664,2024-10-04
450090720,2024-01-13,C0000293,46.93,0.2197,2024-01-15
450090731,2023-07-30,C0000256,148.30,0.8008,2023-08-01
450090765,2024-02-10,C0000274,101.22,0.6499,2024-02-12
450090819,2024-05-08,C0000256,12.84,0.0801,2024-05-09
450090826,2024-03-13,C0000019,42.13,0.3185,2024-03-15
450090831,2023-05-13,C0000126,7.59,0.0592,2023-05-14
450090872,2023-02-01,C0000070,25.99,0.1996,2023-02-02
450090874,2025-04-19,C0000048,79.51,0.5200,2025-04-21
450090876,2024-12-16,C0000267,105.98,0.5341,2024-12-17
450090880,2024-05-16,C0000269,47.83,0.2468,2024-05-17
450090891,2023-05-11,C0000145,71.61,0.8980,2023-05-12
450090951,2025-05-30,C0000219,130.74,0.8472,2025-06-01
450090967,2024-06-29,C0000262,24.30,0.4259,2024-07-01
450091025,2024-08-04,C0000260,9.58,0.0581,2024-08-05
450091037,2024-05-05,C0000133,14.61,0.0622,2024-05-07
450091073,2024-07-14,C0000072,87.00,0.3915,2024-07-16
450091129,2024-12-10,C0000008,54.37,0.6107,2024-12-12
450091156,2025-05-09,C0000234,10.86,0.0469,2025-05-10
450091157,2024-09-04,C0000042,107.39,0.7861,2024-09-06
450091181,2023-03-12,C0000296,21.02,0.0984,2023-03-13
450091249,2025-02-18,C0000102,51.46,0.3582,2025-02-20
450091252,2023-07-05,C0000292,144.74,1.0334,2023-07-07
450091308,2024-03-14,C0000292,3.85,0.0557,2024-03-15
450091336,2023-08-15,C0000070,113.54,0.8175,2023-08-17
450091366,2023-09-17,C0000272,38.05,0.1941,2023-09-18
450091370,2023-09-12,C0000282,40.48,0.1822,2023-09-13
450091415,2025-01-01,C0000003,9.35,0.0567,2025-01-04
450091446,2023-11-18,C0000265,28.54,0.1815,2023-11-19
450091453,2023-04-03,C0000245,56.56,0.2715,2023-04-05
450091457,2024-05-17,C0000262,45.05,0.3378,2024-05-19
450091499,2024-02-28,C0000022,82.94,0.3583,2024-03-01
450091502,2024-07-23,C0000257,79.29,0.4186,2024-07-24
450091504,2024-05-28,C0000254,144.89,0.9215,2024-05-30
450091506,2023-12-02,C0000251,5.97,0.0294,2023-12-05
450091508,2025-04-25,C0000123,20.97,0.1359,2025-04-26
450091513,2024-10-14,C0000166,149.18,0.8951,2024-10-15
450091553,2023-08-12,C0000295,146.45,0.7557,2023-08-13
450091561,2024-03-21,C0000222,100.19,0.6492,2024-03-22
450091571,2025-04-04,C0000156,8.98,0.0490,2025-04-05
450091586,2023-11-04,C0000069,124.20,0.8942,2023-11-06
450091588,2023-02-20,C0000099,111.04,0.6196,2023-02-22
450091590,2024-12-21,C0000065,40.12,0.3009,2024-12-28
450091613,2025-04-21,C0000140,110.76,0.4785,2025-04-23
450091628,2025-01-16,C0000124,146.78,0.8543,2025-01-26
450091639,2023-10-24,C0000292,90.02,0.6589,2023-10-26
450091700,2024-03-09,C0000257,21.84,0.1428,2024-03-11
450091707,2023-11-19,C0000029,92.28,0.5315,2023-11-20
450091712,2024-08-19,C0000105,25.68,0.1556,2024-08-20
450091777,2023-04-27,C0000016,93.31,0.5823,2023-04-29
450091796,2023-02-23,C0000276,1.54,0.0087,2023-02-24
450091841,2024-03-28,C0000015,54.26,0.3093,2024-03-29
450091863,2024-03-29,C0000150,55.13,0.3969,2024-03-30
450091865,2023-09-14,C0000091,28.49,0.1744,2023-09-16
450091874,2023-12-20,C0000035,64.78,0.2993,2023-12-22
450091893,2024-11-08,C0000292,32.45,0.1557,2024-11-10
450091903,2024-09-06,C0000152,63.05,0.3897,2024-09-08
450091956,2024-06-07,C0000221,126.98,0.7695,2024-06-09
450091961,2025-04-19,C0000195,34.23,0.2588,2025-04-20
450092007,2023-12-28,C0000126,141.25,0.9068,2023-12-29
450092012,2025-03-01,C0000220,63.00,0.3629,2025-03-02
450092047,2024-06-27,C0000256,45.73,0.3403,2024-06-29
450092056,2024-04-19,C0000211,25.69,0.1248,2024-04-21
450092068,2024-10-30,C0000262,112.01,0.9502,2024-11-01
450092097,2024-05-12,C0000261,150.38,0.6496,2024-05-13
450092119,2025-01-29,C0000223,27.68,0.1661,2025-01-30
450092124,2025-01-19,C0000266,59.86,0.3448,2025-01-21
450092146,2023-06-02,C0000013,83.22,0.5043,2023-06-03
450092154,2023-06-02,C0000182,93.39,0.6612,2023-06-03
450092164,2024-09-28,C0000144,134.50,0.9200,2024-10-04
450092183,2023-01-23,C0000237,82.84,0.5020,2023-01-24
450092207,2023-08-14,C0000112,104.02,0.6553,2023-08-15
450092232,2023-01-21,C0000085,25.96,0.1230,2023-01-23
450092340,2024-12-21,C0000107,117.19,0.5625,2024-12-23
450092383,2023-08-15,C0000116,12.84,0.0586,2023-08-16
450092404,2023-03-31,C0000178,19.29,0.1412,2023-04-01
450092411,2024-01-17,C0000102,98.18,0.5184,2024-01-18
450092412,2024-06-19,C0000247,9.44,0.0425,2024-06-22
450092466,2023-12-12,C0000116,46.20,0.3548,2023-12-14
450092478,2024-08-17,C0000283,78.79,0.4160,2024-08-19
450092479,2024-12-28,C0000136,122.18,0.9456,2024-12-29
450092524,2024-01-11,C0000096,15.49,0.1770,2024-01-13
450092535,2024-11-19,C0000198,75.31,0.3208,2024-11-21
450092539,2023-06-20,C0000266,3.19,0.0182,2023-06-21
450092541,2023-05-14,C0000265,105.54,0.6649,2023-05-16
450092550,2024-08-30,C0000076,26.03,0.1327,2024-08-31
450092555,2025-03-18,C0000267,27.50,0.4193,2025-03-19
450092556,2024-05-07,C0000141,8.95,0.0521,2024-05-08
450092560,2025-04-21,C0000266,61.77,0.7746,2025-04-23
450092604,2025-06-04,C0000056,85.10,1.1672,2025-06-06
450092647,2024-07-06,C0000105,49.95,0.2997,2024-07-07
450092684,2023-03-14,C0000193,33.88,0.2561,2023-03-15
450092724,2024-02-05,C0000219,8.78,0.0416,2024-02-07
450092728,2024-04-03,C0000276,69.07,0.4310,2024-04-04
450092753,2023-04-13,C0000147,80.85,0.6209,2023-04-14
450092815,2024-06-26,C0000020,62.48,0.3862,2024-06-27
450092831,2023-07-16,C0000257,112.16,0.5855,2023-07-18
450092851,2024-04-26,C0000065,42.56,0.2068,2024-04-28
450092875,2025-06-29,C0000267,30.93,0.1782,2025-07-01
450092878,2023-09-08,C0000025,44.51,0.7051,2023-09-10
450092899,2023-06-12,C0000299,93.61,0.5898,2023-06-14
450092921,2024-01-29,C0000282,110.06,0.4688,2024-01-31
450093059,2023-07-11,C0000294,106.32,0.5741,2023-07-12
450093079,2024-04-10,C0000274,121.03,0.8061,2024-04-12
450093151,2023-01-27,C0000129,93.11,0.5531,2023-01-29
450093152,2024-02-18,C0000250,35.08,0.1494,2024-02-19
450093160,2024-03-25,C0000274,73.05,0.3988,2024-03-27
450093184,2024-06-30,C0000060,46.58,0.3522,2024-07-01
450093191,2024-11-30,C0000278,95.94,0.4144,2024-12-02
450093207,2024-11-06,C0000136,59.81,1.0422,2024-11-08
450093258,2025-03-05,C0000299,41.64,0.3248,2025-03-07
450093269,2023-07-27,C0000077,95.36,0.5321,2023-07-29
450093292,2025-05-19,C0000138,122.15,0.8795,2025-05-20
450093335,2023-04-09,C0000300,96.24,0.7507,2023-04-11
450093348,2024-05-14,C0000256,90.23,0.5306,2024-05-16
450093349,2023-01-20,C0000014,65.39,0.3884,2023-01-22
450093351,2024-05-12,C0000053,26.01,0.1124,2024-05-13
450093370,2025-03-19,C0000051,100.40,0.5843,2025-03-20
450093378,2024-06-18,C0000218,140.16,0.8578,2024-06-19
450093414,2023-12-10,C0000260,25.23,0.1559,2023-12-11
450093423,2024-02-01,C0000231,83.52,0.3658,2024-02-02
450093426,2025-04-10,C0000233,33.49,0.1527,2025-04-12
450093428,2025-06-12,C0000173,7.93,0.0490,2025-06-14
450093443,2023-09-07,C0000267,26.49,0.4691,2023-09-09
450093470,2023-03-03,C0000227,24.90,0.1867,2023-03-04
450093480,2023-08-27,C0000032,73.20,0.5710,2023-08-29
450093508,2025-05-30,C0000276,4.16,0.0230,2025-05-31
450093565,2023-04-13,C0000286,27.22,0.1845,2023-04-16
450093566,2025-01-09,C0000161,46.19,0.5587,2025-01-10
450093598,2024-06-11,C0000026,52.75,0.2215,2024-06-12
450093612,2023-12-27,C0000295,48.86,0.2815,2023-12-29
450093613,2023-01-29,C0000181,21.06,0.1301,2023-01-31
450093638,2025-06-24,C0000142,89.71,0.5382,2025-06-25
450093656,2024-06-18,C0000297,62.78,0.4181,2024-06-20
450093687,2023-07-27,C0000297,132.72,1.0033,2023-07-29
450093704,2024-02-18,C0000203,29.80,0.1824,2024-02-20
450093717,2024-04-03,C0000126,95.63,0.4418,2024-04-04
450093725,2024-10-30,C0000201,106.39,0.7277,2024-11-01
450093740,2024-10-27,C0000270,95.35,0.6865,2024-10-28
450093745,2024-05-23,C0000257,83.53,0.3558,2024-05-24
450093758,2025-05-22,C0000079,53.72,0.3449,2025-05-23
450093823,2023-04-16,C0000134,11.94,0.0552,2023-04-18
450093824,2023-01-31,C0000197,18.35,0.1057,2023-02-02
450093825,2024-11-15,C0000147,118.48,0.8673,2024-11-16
450093833,2023-08-16,C0000186,14.61,0.0894,2023-08-17
450093839,2023-11-23,C0000223,62.45,0.6714,2023-11-25
450093861,2023-04-01,C0000098,50.43,0.2511,2023-04-03
450093887,2025-06-25,C0000109,86.37,0.4456,2025-06-26
450093894,2023-11-13,C0000114,107.54,0.7356,2023-11-15
450093926,2024-06-16,C0000177,8.36,0.0391,2024-06-19
450093929,2024-06-21,C0000251,122.66,0.6992,2024-06-22
450093933,2025-01-08,C0000049,88.33,0.5247,2025-01-09
450093938,2025-04-11,C0000285,39.73,0.2336,2025-04-13
450094011,2023-05-19,C0000298,74.00,0.4928,2023-05-26
450094075,2023-08-09,C0000198,64.29,0.4012,2023-08-11
450094096,2024-10-10,C0000259,82.26,0.3554,2024-10-12
450094107,2024-12-24,C0000287,5.59,0.0402,2024-12-25
450094110,2025-01-13,C0000142,121.04,0.5447,2025-01-15
450094147,2023-06-04,C0000102,58.71,0.2642,2023-06-05
450094157,2024-08-16,C0000264,66.44,0.3229,2024-08-18
450094167,2023-02-22,C0000251,21.79,0.1700,2023-02-25
450094188,2023-10-08,C0000283,105.02,0.5041,2023-10-09
450094194,2023-06-07,C0000260,51.61,0.3902,2023-06-08
450094253,2023-02-06,C0000269,38.38,0.2602,2023-02-09
450094499,2024-08-06,C0000103,37.84,0.4902,2024-08-08
450094501,2024-12-09,C0000288,130.29,0.6723,2024-12-17
450094505,2025-06-22,C0000139,46.84,0.2698,2025-06-24
450094557,2023-10-13,C0000275,134.16,0.9799,2023-10-14
450094580,2025-02-20,C0000245,38.96,0.2688,2025-02-21
450094586,2024-11-29,C0000268,146.11,1.0696,2024-11-30
450094620,2024-11-10,C0000222,108.15,0.4607,2024-11-12
450094623,2025-03-12,C0000252,12.13,0.0524,2025-03-13
450094650,2023-10-16,C0000016,64.97,0.4444,2023-10-18
450094651,2024-11-10,C0000255,140.62,1.0293,2024-11-12
450094657,2024-12-27,C0000247,30.16,0.1520,2024-12-28
450094680,2024-06-25,C0000097,45.30,0.2528,2024-06-28
450094706,2024-03-28,C0000125,47.37,0.2387,2024-03-29
450094713,2023-06-17,C0000252,118.19,0.5248,2023-06-18
450094722,2024-10-14,C0000094,94.71,0.7387,2024-10-16
450094744,2025-02-23,C0000294,74.40,0.4866,2025-02-25
450094778,2024-08-06,C0000115,122.24,0.5647,2024-08-08
450094783,2023-03-31,C0000281,139.56,0.6113,2023-04-01
450094808,2023-03-29,C0000044,94.25,0.5599,2023-03-31
450094814,2023-03-10,C0000291,58.59,0.9513,2023-03-11
450094824,2024-04-27,C0000054,46.28,0.2860,2024-04-28
450094849,2023-06-01,C0000081,59.02,1.0453,2023-06-03
450094861,2023-01-13,C0000264,44.88,0.2989,2023-01-14
450094915,2024-09-01,C0000180,100.53,0.5971,2024-09-03
450094933,2023-04-12,C0000097,13.64,0.0671,2023-04-14
450094940,2023-07-16,C0000274,66.20,0.3098,2023-07-18
450094954,2024-05-24,C0000096,112.50,0.8708,2024-05-26
450094960,2023-01-18,C0000024,110.74,0.5050,2023-01-19
450094982,2025-04-28,C0000295,139.55,0.7452,2025-04-30
450095012,2025-05-28,C0000258,12.35,0.1794,2025-05-29
450095028,2023-09-05,C0000222,137.55,0.6932,2023-09-07
450095033,2025-05-13,C0000029,49.42,0.3410,2025-05-14
450095064,2024-08-28,C0000064,100.44,0.5002,2024-08-29
450095119,2023-03-21,C0000236,6.24,0.0378,2023-03-22
450095143,2025-01-18,C0000162,30.60,0.2369,2025-01-19
450095157,2023-07-24,C0000142,87.78,0.5425,2023-07-26
450095190,2023-01-07,C0000270,31.59,0.1990,2023-01-09
450095225,2024-06-23,C0000103,9.22,0.0553,2024-06-26
450095246,2023-12-28,C0000131,8.98,0.0431,2023-12-29
450095258,2025-05-03,C0000095,91.93,0.4688,2025-05-04
450095266,2024-06-04,C0000242,24.01,0.1383,2024-06-06
450095267,2025-03-03,C0000224,77.11,0.5460,2025-03-05
450095288,2023-05-03,C0000147,108.85,0.5094,2023-05-05
450095291,2025-04-04,C0000031,107.70,0.6914,2025-04-06
450095321,2024-08-02,C0000179,43.42,0.2058,2024-08-05
450095327,2023-07-16,C0000060,114.31,0.6859,2023-07-17
450095335,2025-05-05,C0000053,147.02,0.8027,2025-05-06
450095341,2023-04-14,C0000097,138.72,0.7158,2023-04-16
450095349,2024-01-15,C0000262,53.90,0.4010,2024-01-17
450095354,2024-01-27,C0000238,27.31,0.1950,2024-01-28
450095355,2023-09-12,C0000217,122.47,0.6026,2023-09-14
450095375,2025-05-22,C0000266,23.42,0.1714,2025-05-23
450095376,2024-10-06,C0000292,104.90,0.5161,2024-10-07
450095382,2024-08-28,C0000286,113.22,0.5027,2024-08-29
450095406,2023-02-10,C0000267,33.76,0.2107,2023-02-12
450095439,2023-06-29,C0000250,124.76,0.7560,2023-06-30
450095483,2025-04-04,C0000087,123.01,0.6495,2025-04-06
450095524,2023-10-30,C0000043,89.17,0.5510,2023-10-31
450095525,2023-04-21,C0000272,75.77,0.5137,2023-04-23
450095532,2024-05-27,C0000195,98.93,0.5461,2024-05-29
450095553,2025-04-24,C0000010,16.84,0.0990,2025-04-27
450095589,2025-02-14,C0000061,30.38,0.1385,2025-02-22
450095601,2024-06-02,C0000140,63.47,0.3998,2024-06-04
450095647,2025-05-09,C0000045,34.89,0.2198,2025-05-11
450095658,2025-03-12,C0000171,102.85,0.6356,2025-03-13
450095666,2024-01-26,C0000256,27.17,0.1500,2024-01-29
450095671,2023-10-14,C0000251,8.78,0.0453,2023-10-15
450095691,2024-12-09,C0000270,80.91,0.5243,2024-12-10
450095710,2025-02-05,C0000110,76.24,0.5215,2025-02-07
450095729,2024-04-13,C0000264,128.86,0.8968,2024-04-15
450095735,2023-09-13,C0000205,79.87,0.8050,2023-09-15
